"","group","A","B","C","D","E","hired","quality"
"803","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958928033575083
"760","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000673426510858314
"1711","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.00129418478249241
"1179","female",1,1,0,0.260869565217391,0,0,0.610064789034512
"677","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00152367893708791
"1319","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165757788312407
"1482","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455271433815935
"1892","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00174224429643
"1803","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123919135761476
"1350","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165898221020708
"297","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455941423501196
"376","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264966188531574
"1920","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.998946034498868
"889","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960803997905763
"627","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00161627921182208
"1498","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.456297984628408
"1493","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455200038206335
"779","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958849521053889
"1834","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124437168227892
"1433","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455463177101511
"657","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,6.7833038688722e-05
"964","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124314477131012
"628","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000711271427558805
"514","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315016986975993
"79","male",1,1,0,0.260869565217391,0,1,0.61060158656438
"918","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123311299177224
"1618","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313131061136862
"108","male",1,1,0,0.260869565217391,0,0,0.609835885608662
"390","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266694262348704
"1341","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.1638786124875
"216","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.455891102566763
"781","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957474377064941
"87","male",1,1,0,0.260869565217391,0,0,0.610164799942952
"27","male",1,1,0,0.260869565217391,0,0,0.612585254945022
"1218","female",1,1,0,0.260869565217391,0,0,0.610489516936856
"537","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315624707181184
"1168","female",1,1,0,0.260869565217391,0,0,0.611581081009791
"399","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265212158293399
"328","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.26620246405361
"1876","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00034209180383
"1345","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16724454028041
"1320","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.167135478585901
"134","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165795026339798
"1026","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.181410966754542
"1990","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.998384138747591
"410","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266307691308725
"942","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124749681502081
"1874","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999790101688935
"1480","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.456625483935184
"1640","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.31322925796752
"811","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959523193851307
"1784","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958857257788524
"1250","female",1,1,0,0.260869565217391,0,0,0.608122683666386
"85","male",1,1,0,0.260869565217391,0,1,0.611394259951185
"1710","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000274753000542465
"1911","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.998557602156279
"797","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960702902415596
"987","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.99911645101198
"374","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26464596791604
"1729","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00104215093311202
"655","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000388903519389872
"137","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165018222431361
"1559","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313545323280069
"631","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00145750166148405
"1624","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314343959363452
"1199","female",1,1,0,0.260869565217391,0,0,0.609170160709064
"637","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00126165443043624
"255","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456733937212776
"621","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00112703836524264
"1269","female",1,1,0,0.260869565217391,0,0,0.608401492180459
"1229","female",1,1,0,0.260869565217391,0,0,0.609424701280167
"1288","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166651798005108
"1012","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.181694581714791
"776","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957412612172733
"785","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958596346412209
"594","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31418511363342
"635","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00191159522950907
"1264","female",1,1,0,0.260869565217391,0,0,0.610785199933414
"1766","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958975921829603
"1209","female",1,1,0,0.260869565217391,0,0,0.610535012357649
"1200","female",1,1,0,0.260869565217391,0,1,0.610377832316363
"1195","female",1,1,0,0.260869565217391,0,1,0.611022426250167
"1805","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.125474118493403
"1437","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455861053955421
"1607","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313954308361685
"1130","female",1,1,0,0.260869565217391,0,0,0.609267844103575
"701","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000786081175739059
"1926","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.998839903944545
"1273","female",1,1,0,0.260869565217391,0,1,0.609551524729044
"1220","female",1,1,0,0.260869565217391,0,0,0.609913469247844
"800","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959571325919202
"1643","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314347428989183
"711","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-9.77577611566569e-05
"1044","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.183250296572026
"359","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26831904887584
"1748","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958446343724919
"1785","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959368499834797
"1917","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00079007023508
"1566","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313180083575548
"1622","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313462087611022
"906","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124750851796494
"1723","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000101558344371855
"1504","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266821797597767
"235","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456073948095502
"1535","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314571090192737
"152","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.167713953393658
"1667","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312248474371764
"1004","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.179251150259973
"292","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455327706347302
"1743","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00041511232097723
"1053","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.182124962202411
"1114","female",1,1,0,0.260869565217391,0,0,0.609388719079318
"392","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266020607106318
"508","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313200091344658
"272","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456232517666314
"1616","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.314831048269651
"917","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.1252928441984
"181","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.45464720004547
"447","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264141028755063
"1400","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164831122719317
"103","male",1,1,0,0.260869565217391,0,0,0.610098937105092
"856","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959564954901154
"1913","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999217518200633
"1877","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999794517755334
"746","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000160726991075231
"381","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.266611583561564
"1758","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.956914843619309
"1996","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.998110809513402
"895","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958912797635638
"966","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.125390651400429
"468","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312453608673952
"149","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166061617362889
"99","male",1,1,0,0.260869565217391,0,1,0.610234921374038
"1354","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.164421921850626
"1255","female",1,1,0,0.260869565217391,0,1,0.610388666428576
"1010","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.179183276163624
"1908","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999961688708028
"932","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.12410247204671
"1687","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000192586749863151
"1144","female",1,1,0,0.260869565217391,0,1,0.609811407889098
"741","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.00124550608866546
"1870","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00056066989324
"1882","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.998965392497809
"1","male",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180971388836198
"1208","female",1,1,0,0.260869565217391,0,0,0.611382215945024
"378","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265959234004472
"224","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.45576934834928
"1872","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00228699235444
"1312","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16524940496512
"652","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00135613282083371
"314","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.454121781958519
"1214","female",1,1,0,0.260869565217391,0,0,0.611155106270358
"983","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999572571353184
"406","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264133611180224
"398","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266860025784314
"1134","female",1,1,0,0.260869565217391,0,0,0.610521968309223
"375","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266345671055365
"342","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265628107538886
"1089","female",1,1,0,0.260869565217391,0,0,0.608677444716287
"1796","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124720043506178
"1440","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.457930292964171
"1006","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180877966761078
"1659","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312076085080506
"646","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000506919012353963
"575","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315856614464856
"1701","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.00143948727627973
"501","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31283075065829
"317","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264541532614379
"1035","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180587662243865
"1206","female",1,1,0,0.260869565217391,0,0,0.607964416074932
"239","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456543779540056
"959","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123989817021879
"755","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00063335158922178
"1637","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314486998026268
"354","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.267437750011439
"1405","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166963372541939
"286","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456111103520716
"571","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313633698394696
"298","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.455937603856221
"1071","female",1,1,0,0.260869565217391,0,0,0.610285350941745
"1262","female",1,1,0,0.260869565217391,0,0,0.609697967943391
"1974","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00022137783777
"1557","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313283854796112
"828","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958595860273503
"400","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26568917844266
"294","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456434876768771
"1158","female",1,1,0,0.260869565217391,0,0,0.610278297324523
"1989","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00146324693692
"1429","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455792492814424
"176","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456531455458801
"1170","female",1,1,0,0.260869565217391,0,1,0.610188476949876
"1248","female",1,1,0,0.260869565217391,0,1,0.609916103534596
"1664","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315473857896254
"67","male",1,1,0,0.260869565217391,0,1,0.614479823507184
"927","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.125018573741277
"933","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124673222864397
"611","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00084187592238644
"1765","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958092763306437
"1474","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455952062886967
"656","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000569613804553667
"708","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00150684130706204
"440","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266810598636693
"1522","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314699566298563
"1860","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00238646799661
"169","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164095472021481
"387","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266813019883907
"1738","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000516918681019827
"1017","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.179981199962685
"1027","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180156759021841
"1658","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313933817159356
"644","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,9.69495891664338e-05
"454","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313469321701744
"1685","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000688843305235092
"462","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312861436609649
"778","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958278796504436
"1939","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999315521345739
"672","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000999661221183287
"1945","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999550915939909
"336","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264426023829977
"739","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.0020730865605559
"1734","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000142749483505862
"1231","female",1,1,0,0.260869565217391,0,1,0.61028192530616
"1460","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.456286597730005
"648","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000197959269561178
"212","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.454438420696246
"232","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.454287465578249
"110","male",1,1,0,0.260869565217391,0,0,0.609396383973276
"834","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959161581319061
"1586","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312510742402732
"329","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.267359348013524
"629","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000172157089037138
"877","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958945657014421
"1187","female",1,1,0,0.260869565217391,0,0,0.607893262804737
"324","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265459343553562
"1617","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.310874303546685
"938","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123463814457141
"1099","female",1,1,0,0.260869565217391,0,0,0.608609592405822
"581","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315420275660449
"1550","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314637553922137
"1032","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180921892209304
"1830","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123961899617067
"1449","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455305152001455
"373","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265648000117465
"430","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265319786950827
"1957","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00076444933236
"1210","female",1,1,0,0.260869565217391,0,0,0.60950009173655
"274","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455932987330075
"885","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.961206765175044
"1056","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180855719463226
"848","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958654474099984
"622","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000596921092482345
"236","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.454158889960268
"267","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456887524184322
"1122","female",1,1,0,0.260869565217391,0,0,0.610308207708117
"926","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124381842011861
"1769","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958685301009064
"1815","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124050750226174
"1268","female",1,1,0,0.260869565217391,0,0,0.609738341249647
"367","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264682763141488
"1138","female",1,1,0,0.260869565217391,0,0,0.609992269693179
"1531","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.314368494363831
"642","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00145901969227761
"208","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.455099750191893
"1541","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313512663268973
"171","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165334959293929
"178","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.457274752835162
"1962","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00042072287762
"1832","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12586455982828
"394","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264488853689924
"1494","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455228521272277
"729","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00180096605159557
"1572","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314158476206386
"1211","female",1,1,0,0.260869565217391,0,0,0.610023703743601
"1862","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999708530188514
"1546","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315109520915566
"947","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.123302445045595
"1798","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124450631373154
"363","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265719735363081
"951","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.125291703576437
"1706","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000329220662257164
"1810","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.122976472933574
"1992","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999766178172703
"751","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00128578891929118
"30","male",1,1,0,0.260869565217391,0,0,0.608902629015829
"1359","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.16652103061145
"1305","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166677713431572
"132","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166197651224456
"1879","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999540242453603
"1576","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313965350889615
"174","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.454130429001512
"766","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00046251319436379
"1258","female",1,1,0,0.260869565217391,0,0,0.610346889339422
"1473","female",0,0,0.813711204046299,0.0869565217391304,1,1,0.455752238996859
"902","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.125877173606471
"1899","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00076339618248
"605","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00147211072371904
"799","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.961096237569853
"1548","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.316583139400981
"1901","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999169798994669
"1509","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.265039859019809
"858","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959296261134264
"756","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00212060098020119
"191","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456168811212158
"1910","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.99945112148188
"1540","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313827137910731
"1407","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165734670151204
"160","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166453978997984
"1782","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959766427939093
"1014","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180947096053168
"1271","female",1,1,0,0.260869565217391,0,0,0.609332042409069
"179","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456915216933831
"961","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124092844724484
"1267","female",1,1,0,0.260869565217391,0,0,0.610146387700542
"1128","female",1,1,0,0.260869565217391,0,1,0.610619084160717
